"Notes","Residence State","Residence State Code","Year","Year Code","MCD - ICD Chapter","MCD - ICD Chapter Code",Deaths,Population,Crude Rate
,"Texas","48","2024 (provisional)","2024","Mental and behavioural disorders","F01-F99",45979,30503301,150.7
,"Texas","48","2024 (provisional)","2024","Diseases of the nervous system","G00-G98",37794,30503301,123.9
,"Texas","48","2024 (provisional)","2024","Diseases of the eye and adnexa","H00-H59",256,30503301,0.8
,"Texas","48","2024 (provisional)","2024","Diseases of the ear and mastoid process","H60-H95",98,30503301,0.3
,"Texas","48","2024 (provisional)","2024","Diseases of the circulatory system","I00-I99",127684,30503301,418.6
,"Texas","48","2024 (provisional)","2024","Diseases of the respiratory system","J00-J98",60083,30503301,197.0
,"Texas","48","2024 (provisional)","2024","Diseases of the digestive system","K00-K92",21982,30503301,72.1
,"Texas","48","2024 (provisional)","2024","Diseases of the skin and subcutaneous tissue","L00-L98",2877,30503301,9.4
,"Texas","48","2024 (provisional)","2024","Diseases of the musculoskeletal system and connective tissue","M00-M99",5795,30503301,19.0
,"Texas","48","2024 (provisional)","2024","Diseases of the genitourinary system","N00-N99",26197,30503301,85.9
,"Texas","48","2024 (provisional)","2024","Pregnancy, childbirth and the puerperium","O00-O99",130,30503301,0.4
,"Texas","48","2024 (provisional)","2024","Certain conditions originating in the perinatal period","P00-P96",1457,30503301,4.8
,"Texas","48","2024 (provisional)","2024","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",1515,30503301,5.0
,"Texas","48","2024 (provisional)","2024","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",37826,30503301,124.0
,"Texas","48","2024 (provisional)","2024","Injury, poisoning and certain other consequences of external causes","S00-T98",26025,30503301,85.3
,"Texas","48","2024 (provisional)","2024","Codes for special purposes","U00-U99",2867,30503301,9.4
,"Texas","48","2024 (provisional)","2024","External causes of morbidity and mortality","V01-Y89",27070,30503301,88.7
,"Texas","48","2025 (provisional and partial)","2025","Certain infectious and parasitic diseases","A00-B99",15776,30503301,51.7
,"Texas","48","2025 (provisional and partial)","2025","Neoplasms","C00-D48",37001,30503301,121.3
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",6413,30503301,21.0
,"Texas","48","2025 (provisional and partial)","2025","Endocrine, nutritional and metabolic diseases","E00-E89",39121,30503301,128.3
,"Texas","48","2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99",31594,30503301,103.6
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98",27257,30503301,89.4
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H59",181,30503301,0.6
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H95",62,30503301,0.2
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99",89607,30503301,293.8
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the respiratory system","J00-J98",42698,30503301,140.0
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the digestive system","K00-K92",15059,30503301,49.4
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the skin and subcutaneous tissue","L00-L98",2037,30503301,6.7
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the musculoskeletal system and connective tissue","M00-M99",4175,30503301,13.7
,"Texas","48","2025 (provisional and partial)","2025","Diseases of the genitourinary system","N00-N99",18095,30503301,59.3
,"Texas","48","2025 (provisional and partial)","2025","Pregnancy, childbirth and the puerperium","O00-O99",62,30503301,0.2
,"Texas","48","2025 (provisional and partial)","2025","Certain conditions originating in the perinatal period","P00-P96",963,30503301,3.2
,"Texas","48","2025 (provisional and partial)","2025","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",1035,30503301,3.4
,"Texas","48","2025 (provisional and partial)","2025","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",30817,30503301,101.0
,"Texas","48","2025 (provisional and partial)","2025","Injury, poisoning and certain other consequences of external causes","S00-T98",14006,30503301,45.9
,"Texas","48","2025 (provisional and partial)","2025","Codes for special purposes","U00-U99",934,30503301,3.1
,"Texas","48","2025 (provisional and partial)","2025","External causes of morbidity and mortality","V01-Y89",6370,30503301,20.9
,"Texas","48","2025 (provisional and partial)","2025","Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.","999--999",9728,30503301,31.9
,"Utah","49","2018","2018","Certain infectious and parasitic diseases","A00-B99",1375,3161105,43.5
,"Utah","49","2018","2018","Neoplasms","C00-D48",3738,3161105,118.2
,"Utah","49","2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",374,3161105,11.8
,"Utah","49","2018","2018","Endocrine, nutritional and metabolic diseases","E00-E89",3331,3161105,105.4
,"Utah","49","2018","2018","Mental and behavioural disorders","F01-F99",3997,3161105,126.4
,"Utah","49","2018","2018","Diseases of the nervous system","G00-G98",2853,3161105,90.3
,"Utah","49","2018","2018","Diseases of the eye and adnexa","H00-H59",32,3161105,1.0
,"Utah","49","2018","2018","Diseases of the circulatory system","I00-I99",8682,3161105,274.7
,"Utah","49","2018","2018","Diseases of the respiratory system","J00-J98",4663,3161105,147.5
,"Utah","49","2018","2018","Diseases of the digestive system","K00-K92",1553,3161105,49.1
,"Utah","49","2018","2018","Diseases of the skin and subcutaneous tissue","L00-L98",168,3161105,5.3
,"Utah","49","2018","2018","Diseases of the musculoskeletal system and connective tissue","M00-M99",500,3161105,15.8
,"Utah","49","2018","2018","Diseases of the genitourinary system","N00-N99",1906,3161105,60.3
,"Utah","49","2018","2018","Pregnancy, childbirth and the puerperium","O00-O99",12,3161105,Unreliable
,"Utah","49","2018","2018","Certain conditions originating in the perinatal period","P00-P96",192,3161105,6.1
,"Utah","49","2018","2018","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",158,3161105,5.0
,"Utah","49","2018","2018","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3875,3161105,122.6
,"Utah","49","2018","2018","Injury, poisoning and certain other consequences of external causes","S00-T98",2657,3161105,84.1
,"Utah","49","2018","2018","External causes of morbidity and mortality","V01-Y89",2801,3161105,88.6
,"Utah","49","2019","2019","Certain infectious and parasitic diseases","A00-B99",1421,3205958,44.3
,"Utah","49","2019","2019","Neoplasms","C00-D48",3779,3205958,117.9
,"Utah","49","2019","2019","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",405,3205958,12.6
,"Utah","49","2019","2019","Endocrine, nutritional and metabolic diseases","E00-E89",3811,3205958,118.9
,"Utah","49","2019","2019","Mental and behavioural disorders","F01-F99",4189,3205958,130.7
,"Utah","49","2019","2019","Diseases of the nervous system","G00-G98",2963,3205958,92.4
,"Utah","49","2019","2019","Diseases of the eye and adnexa","H00-H59",33,3205958,1.0
,"Utah","49","2019","2019","Diseases of the circulatory system","I00-I99",9010,3205958,281.0
,"Utah","49","2019","2019","Diseases of the respiratory system","J00-J98",4604,3205958,143.6
,"Utah","49","2019","2019","Diseases of the digestive system","K00-K92",1582,3205958,49.3
,"Utah","49","2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98",182,3205958,5.7
,"Utah","49","2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99",519,3205958,16.2
,"Utah","49","2019","2019","Diseases of the genitourinary system","N00-N99",2109,3205958,65.8
,"Utah","49","2019","2019","Pregnancy, childbirth and the puerperium","O00-O99",19,3205958,Unreliable
,"Utah","49","2019","2019","Certain conditions originating in the perinatal period","P00-P96",184,3205958,5.7
,"Utah","49","2019","2019","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",199,3205958,6.2
,"Utah","49","2019","2019","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",4122,3205958,128.6
,"Utah","49","2019","2019","Injury, poisoning and certain other consequences of external causes","S00-T98",2652,3205958,82.7
,"Utah","49","2019","2019","External causes of morbidity and mortality","V01-Y89",2833,3205958,88.4
,"Utah","49","2020","2020","Certain infectious and parasitic diseases","A00-B99",1729,3249879,53.2
,"Utah","49","2020","2020","Neoplasms","C00-D48",4059,3249879,124.9
,"Utah","49","2020","2020","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",533,3249879,16.4
,"Utah","49","2020","2020","Endocrine, nutritional and metabolic diseases","E00-E89",4931,3249879,151.7
,"Utah","49","2020","2020","Mental and behavioural disorders","F01-F99",4957,3249879,152.5
,"Utah","49","2020","2020","Diseases of the nervous system","G00-G98",3456,3249879,106.3
,"Utah","49","2020","2020","Diseases of the eye and adnexa","H00-H59",34,3249879,1.0
,"Utah","49","2020","2020","Diseases of the circulatory system","I00-I99",10549,3249879,324.6
,"Utah","49","2020","2020","Diseases of the respiratory system","J00-J98",5610,3249879,172.6
,"Utah","49","2020","2020","Diseases of the digestive system","K00-K92",1741,3249879,53.6
,"Utah","49","2020","2020","Diseases of the skin and subcutaneous tissue","L00-L98",233,3249879,7.2
,"Utah","49","2020","2020","Diseases of the musculoskeletal system and connective tissue","M00-M99",608,3249879,18.7
,"Utah","49","2020","2020","Diseases of the genitourinary system","N00-N99",2503,3249879,77.0
,"Utah","49","2020","2020","Certain conditions originating in the perinatal period","P00-P96",167,3249879,5.1
,"Utah","49","2020","2020","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",188,3249879,5.8
,"Utah","49","2020","2020","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",4099,3249879,126.1
,"Utah","49","2020","2020","Injury, poisoning and certain other consequences of external causes","S00-T98",2804,3249879,86.3
,"Utah","49","2020","2020","Codes for special purposes","U00-U99",1575,3249879,48.5
,"Utah","49","2020","2020","External causes of morbidity and mortality","V01-Y89",3017,3249879,92.8
,"Utah","49","2021","2021","Certain infectious and parasitic diseases","A00-B99",1985,3337975,59.5
,"Utah","49","2021","2021","Neoplasms","C00-D48",4143,3337975,124.1
,"Utah","49","2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",582,3337975,17.4
,"Utah","49","2021","2021","Endocrine, nutritional and metabolic diseases","E00-E89",5488,3337975,164.4
,"Utah","49","2021","2021","Mental and behavioural disorders","F01-F99",4808,3337975,144.0
,"Utah","49","2021","2021","Diseases of the nervous system","G00-G98",3367,3337975,100.9
,"Utah","49","2021","2021","Diseases of the eye and adnexa","H00-H59",37,3337975,1.1
,"Utah","49","2021","2021","Diseases of the circulatory system","I00-I99",10941,3337975,327.8
,"Utah","49","2021","2021","Diseases of the respiratory system","J00-J98",6188,3337975,185.4
,"Utah","49","2021","2021","Diseases of the digestive system","K00-K92",1953,3337975,58.5
,"Utah","49","2021","2021","Diseases of the skin and subcutaneous tissue","L00-L98",228,3337975,6.8
,"Utah","49","2021","2021","Diseases of the musculoskeletal system and connective tissue","M00-M99",658,3337975,19.7
,"Utah","49","2021","2021","Diseases of the genitourinary system","N00-N99",2633,3337975,78.9
,"Utah","49","2021","2021","Pregnancy, childbirth and the puerperium","O00-O99",16,3337975,Unreliable
,"Utah","49","2021","2021","Certain conditions originating in the perinatal period","P00-P96",142,3337975,4.3
,"Utah","49","2021","2021","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",168,3337975,5.0
,"Utah","49","2021","2021","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",4113,3337975,123.2
,"Utah","49","2021","2021","Injury, poisoning and certain other consequences of external causes","S00-T98",2882,3337975,86.3
,"Utah","49","2021","2021","Codes for special purposes","U00-U99",2502,3337975,75.0
,"Utah","49","2021","2021","External causes of morbidity and mortality","V01-Y89",3103,3337975,93.0
,"Utah","49","2022","2022","Certain infectious and parasitic diseases","A00-B99",1710,3380800,50.6
,"Utah","49","2022","2022","Neoplasms","C00-D48",4140,3380800,122.5
,"Utah","49","2022","2022","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",539,3380800,15.9
,"Utah","49","2022","2022","Endocrine, nutritional and metabolic diseases","E00-E89",5147,3380800,152.2
,"Utah","49","2022","2022","Mental and behavioural disorders","F01-F99",4704,3380800,139.1
,"Utah","49","2022","2022","Diseases of the nervous system","G00-G98",3477,3380800,102.8
,"Utah","49","2022","2022","Diseases of the eye and adnexa","H00-H59",48,3380800,1.4
,"Utah","49","2022","2022","Diseases of the circulatory system","I00-I99",10705,3380800,316.6
,"Utah","49","2022","2022","Diseases of the respiratory system","J00-J98",5273,3380800,156.0
,"Utah","49","2022","2022","Diseases of the digestive system","K00-K92",1825,3380800,54.0
,"Utah","49","2022","2022","Diseases of the skin and subcutaneous tissue","L00-L98",245,3380800,7.2
,"Utah","49","2022","2022","Diseases of the musculoskeletal system and connective tissue","M00-M99",727,3380800,21.5
,"Utah","49","2022","2022","Diseases of the genitourinary system","N00-N99",2493,3380800,73.7
,"Utah","49","2022","2022","Certain conditions originating in the perinatal period","P00-P96",156,3380800,4.6
,"Utah","49","2022","2022","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",180,3380800,5.3
,"Utah","49","2022","2022","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3875,3380800,114.6
,"Utah","49","2022","2022","Injury, poisoning and certain other consequences of external causes","S00-T98",2946,3380800,87.1
,"Utah","49","2022","2022","Codes for special purposes","U00-U99",1265,3380800,37.4
,"Utah","49","2022","2022","External causes of morbidity and mortality","V01-Y89",3087,3380800,91.3
,"Utah","49","2023","2023","Certain infectious and parasitic diseases","A00-B99",1640,3417734,48.0
,"Utah","49","2023","2023","Neoplasms","C00-D48",4303,3417734,125.9
,"Utah","49","2023","2023","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",569,3417734,16.6
,"Utah","49","2023","2023","Endocrine, nutritional and metabolic diseases","E00-E89",5024,3417734,147.0
,"Utah","49","2023","2023","Mental and behavioural disorders","F01-F99",4755,3417734,139.1
,"Utah","49","2023","2023","Diseases of the nervous system","G00-G98",3390,3417734,99.2
,"Utah","49","2023","2023","Diseases of the eye and adnexa","H00-H59",37,3417734,1.1
,"Utah","49","2023","2023","Diseases of the circulatory system","I00-I99",10458,3417734,306.0
,"Utah","49","2023","2023","Diseases of the respiratory system","J00-J98",4895,3417734,143.2
,"Utah","49","2023","2023","Diseases of the digestive system","K00-K92",1868,3417734,54.7
,"Utah","49","2023","2023","Diseases of the skin and subcutaneous tissue","L00-L98",215,3417734,6.3
,"Utah","49","2023","2023","Diseases of the musculoskeletal system and connective tissue","M00-M99",625,3417734,18.3
,"Utah","49","2023","2023","Diseases of the genitourinary system","N00-N99",2294,3417734,67.1
,"Utah","49","2023","2023","Certain conditions originating in the perinatal period","P00-P96",165,3417734,4.8
,"Utah","49","2023","2023","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",186,3417734,5.4
,"Utah","49","2023","2023","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3541,3417734,103.6
,"Utah","49","2023","2023","Injury, poisoning and certain other consequences of external causes","S00-T98",2962,3417734,86.7
,"Utah","49","2023","2023","Codes for special purposes","U00-U99",343,3417734,10.0
,"Utah","49","2023","2023","External causes of morbidity and mortality","V01-Y89",3073,3417734,89.9
,"Utah","49","2024 (provisional)","2024","Certain infectious and parasitic diseases","A00-B99",1657,3417734,48.5
,"Utah","49","2024 (provisional)","2024","Neoplasms","C00-D48",4320,3417734,126.4
,"Utah","49","2024 (provisional)","2024","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",543,3417734,15.9
,"Utah","49","2024 (provisional)","2024","Endocrine, nutritional and metabolic diseases","E00-E89",4866,3417734,142.4
,"Utah","49","2024 (provisional)","2024","Mental and behavioural disorders","F01-F99",4689,3417734,137.2
,"Utah","49","2024 (provisional)","2024","Diseases of the nervous system","G00-G98",3409,3417734,99.7
,"Utah","49","2024 (provisional)","2024","Diseases of the eye and adnexa","H00-H59",34,3417734,1.0
,"Utah","49","2024 (provisional)","2024","Diseases of the circulatory system","I00-I99",10524,3417734,307.9
,"Utah","49","2024 (provisional)","2024","Diseases of the respiratory system","J00-J98",4831,3417734,141.4
,"Utah","49","2024 (provisional)","2024","Diseases of the digestive system","K00-K92",1924,3417734,56.3
,"Utah","49","2024 (provisional)","2024","Diseases of the skin and subcutaneous tissue","L00-L98",198,3417734,5.8
,"Utah","49","2024 (provisional)","2024","Diseases of the musculoskeletal system and connective tissue","M00-M99",629,3417734,18.4
,"Utah","49","2024 (provisional)","2024","Diseases of the genitourinary system","N00-N99",2379,3417734,69.6
,"Utah","49","2024 (provisional)","2024","Certain conditions originating in the perinatal period","P00-P96",161,3417734,4.7
,"Utah","49","2024 (provisional)","2024","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",205,3417734,6.0
,"Utah","49","2024 (provisional)","2024","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",3393,3417734,99.3
,"Utah","49","2024 (provisional)","2024","Injury, poisoning and certain other consequences of external causes","S00-T98",2881,3417734,84.3
,"Utah","49","2024 (provisional)","2024","Codes for special purposes","U00-U99",234,3417734,6.8
,"Utah","49","2024 (provisional)","2024","External causes of morbidity and mortality","V01-Y89",2966,3417734,86.8
,"Utah","49","2025 (provisional and partial)","2025","Certain infectious and parasitic diseases","A00-B99",1131,3417734,33.1
,"Utah","49","2025 (provisional and partial)","2025","Neoplasms","C00-D48",3103,3417734,90.8
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",375,3417734,11.0
,"Utah","49","2025 (provisional and partial)","2025","Endocrine, nutritional and metabolic diseases","E00-E89",3346,3417734,97.9
,"Utah","49","2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99",3214,3417734,94.0
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98",2536,3417734,74.2
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H59",17,3417734,Unreliable
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99",7409,3417734,216.8
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the respiratory system","J00-J98",3395,3417734,99.3
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the digestive system","K00-K92",1293,3417734,37.8
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the skin and subcutaneous tissue","L00-L98",152,3417734,4.4
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the musculoskeletal system and connective tissue","M00-M99",444,3417734,13.0
,"Utah","49","2025 (provisional and partial)","2025","Diseases of the genitourinary system","N00-N99",1522,3417734,44.5
,"Utah","49","2025 (provisional and partial)","2025","Pregnancy, childbirth and the puerperium","O00-O99",10,3417734,Unreliable
,"Utah","49","2025 (provisional and partial)","2025","Certain conditions originating in the perinatal period","P00-P96",101,3417734,3.0
,"Utah","49","2025 (provisional and partial)","2025","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",110,3417734,3.2
,"Utah","49","2025 (provisional and partial)","2025","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",2684,3417734,78.5
,"Utah","49","2025 (provisional and partial)","2025","Injury, poisoning and certain other consequences of external causes","S00-T98",1619,3417734,47.4
,"Utah","49","2025 (provisional and partial)","2025","Codes for special purposes","U00-U99",63,3417734,1.8
,"Utah","49","2025 (provisional and partial)","2025","External causes of morbidity and mortality","V01-Y89",725,3417734,21.2
,"Utah","49","2025 (provisional and partial)","2025","Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.","999--999",1204,3417734,35.2
,"Vermont","50","2018","2018","Certain infectious and parasitic diseases","A00-B99",388,626299,62.0
,"Vermont","50","2018","2018","Neoplasms","C00-D48",1622,626299,259.0
,"Vermont","50","2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",224,626299,35.8
,"Vermont","50","2018","2018","Endocrine, nutritional and metabolic diseases","E00-E89",1417,626299,226.2
,"Vermont","50","2018","2018","Mental and behavioural disorders","F01-F99",2175,626299,347.3
,"Vermont","50","2018","2018","Diseases of the nervous system","G00-G98",903,626299,144.2
,"Vermont","50","2018","2018","Diseases of the eye and adnexa","H00-H59",14,626299,Unreliable
,"Vermont","50","2018","2018","Diseases of the circulatory system","I00-I99",3339,626299,533.1
,"Vermont","50","2018","2018","Diseases of the respiratory system","J00-J98",1702,626299,271.8
,"Vermont","50","2018","2018","Diseases of the digestive system","K00-K92",526,626299,84.0
,"Vermont","50","2018","2018","Diseases of the skin and subcutaneous tissue","L00-L98",76,626299,12.1
,"Vermont","50","2018","2018","Diseases of the musculoskeletal system and connective tissue","M00-M99",277,626299,44.2
,"Vermont","50","2018","2018","Diseases of the genitourinary system","N00-N99",481,626299,76.8
,"Vermont","50","2018","2018","Certain conditions originating in the perinatal period","P00-P96",22,626299,3.5
,"Vermont","50","2018","2018","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",42,626299,6.7
,"Vermont","50","2018","2018","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1387,626299,221.5
,"Vermont","50","2018","2018","Injury, poisoning and certain other consequences of external causes","S00-T98",752,626299,120.1
,"Vermont","50","2018","2018","External causes of morbidity and mortality","V01-Y89",843,626299,134.6
,"Vermont","50","2019","2019","Certain infectious and parasitic diseases","A00-B99",418,623989,67.0
,"Vermont","50","2019","2019","Neoplasms","C00-D48",1625,623989,260.4
,"Vermont","50","2019","2019","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",222,623989,35.6
,"Vermont","50","2019","2019","Endocrine, nutritional and metabolic diseases","E00-E89",1458,623989,233.7
,"Vermont","50","2019","2019","Mental and behavioural disorders","F01-F99",2214,623989,354.8
,"Vermont","50","2019","2019","Diseases of the nervous system","G00-G98",872,623989,139.7
,"Vermont","50","2019","2019","Diseases of the eye and adnexa","H00-H59",14,623989,Unreliable
,"Vermont","50","2019","2019","Diseases of the circulatory system","I00-I99",3363,623989,539.0
,"Vermont","50","2019","2019","Diseases of the respiratory system","J00-J98",1664,623989,266.7
,"Vermont","50","2019","2019","Diseases of the digestive system","K00-K92",575,623989,92.1
,"Vermont","50","2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98",59,623989,9.5
,"Vermont","50","2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99",267,623989,42.8
,"Vermont","50","2019","2019","Diseases of the genitourinary system","N00-N99",512,623989,82.1
,"Vermont","50","2019","2019","Certain conditions originating in the perinatal period","P00-P96",10,623989,Unreliable
,"Vermont","50","2019","2019","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",56,623989,9.0
,"Vermont","50","2019","2019","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1365,623989,218.8
,"Vermont","50","2019","2019","Injury, poisoning and certain other consequences of external causes","S00-T98",687,623989,110.1
,"Vermont","50","2019","2019","External causes of morbidity and mortality","V01-Y89",795,623989,127.4
,"Vermont","50","2020","2020","Certain infectious and parasitic diseases","A00-B99",503,623347,80.7
,"Vermont","50","2020","2020","Neoplasms","C00-D48",1687,623347,270.6
,"Vermont","50","2020","2020","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",265,623347,42.5
,"Vermont","50","2020","2020","Endocrine, nutritional and metabolic diseases","E00-E89",1683,623347,270.0
,"Vermont","50","2020","2020","Mental and behavioural disorders","F01-F99",2497,623347,400.6
,"Vermont","50","2020","2020","Diseases of the nervous system","G00-G98",938,623347,150.5
,"Vermont","50","2020","2020","Diseases of the eye and adnexa","H00-H59",12,623347,Unreliable
,"Vermont","50","2020","2020","Diseases of the circulatory system","I00-I99",3832,623347,614.7
,"Vermont","50","2020","2020","Diseases of the respiratory system","J00-J98",1863,623347,298.9
,"Vermont","50","2020","2020","Diseases of the digestive system","K00-K92",632,623347,101.4
,"Vermont","50","2020","2020","Diseases of the skin and subcutaneous tissue","L00-L98",73,623347,11.7
,"Vermont","50","2020","2020","Diseases of the musculoskeletal system and connective tissue","M00-M99",345,623347,55.3
,"Vermont","50","2020","2020","Diseases of the genitourinary system","N00-N99",581,623347,93.2
,"Vermont","50","2020","2020","Certain conditions originating in the perinatal period","P00-P96",11,623347,Unreliable
,"Vermont","50","2020","2020","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",49,623347,7.9
,"Vermont","50","2020","2020","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1537,623347,246.6
,"Vermont","50","2020","2020","Injury, poisoning and certain other consequences of external causes","S00-T98",793,623347,127.2
,"Vermont","50","2020","2020","Codes for special purposes","U00-U99",166,623347,26.6
,"Vermont","50","2020","2020","External causes of morbidity and mortality","V01-Y89",899,623347,144.2
,"Vermont","50","2021","2021","Certain infectious and parasitic diseases","A00-B99",519,645570,80.4
,"Vermont","50","2021","2021","Neoplasms","C00-D48",1773,645570,274.6
,"Vermont","50","2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",294,645570,45.5
,"Vermont","50","2021","2021","Endocrine, nutritional and metabolic diseases","E00-E89",1740,645570,269.5
,"Vermont","50","2021","2021","Mental and behavioural disorders","F01-F99",2505,645570,388.0
,"Vermont","50","2021","2021","Diseases of the nervous system","G00-G98",1002,645570,155.2
,"Vermont","50","2021","2021","Diseases of the eye and adnexa","H00-H59",12,645570,Unreliable
,"Vermont","50","2021","2021","Diseases of the circulatory system","I00-I99",3901,645570,604.3
,"Vermont","50","2021","2021","Diseases of the respiratory system","J00-J98",1948,645570,301.7
,"Vermont","50","2021","2021","Diseases of the digestive system","K00-K92",685,645570,106.1
,"Vermont","50","2021","2021","Diseases of the skin and subcutaneous tissue","L00-L98",89,645570,13.8
,"Vermont","50","2021","2021","Diseases of the musculoskeletal system and connective tissue","M00-M99",336,645570,52.0
,"Vermont","50","2021","2021","Diseases of the genitourinary system","N00-N99",636,645570,98.5
,"Vermont","50","2021","2021","Certain conditions originating in the perinatal period","P00-P96",14,645570,Unreliable
,"Vermont","50","2021","2021","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",39,645570,6.0
,"Vermont","50","2021","2021","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1681,645570,260.4
,"Vermont","50","2021","2021","Injury, poisoning and certain other consequences of external causes","S00-T98",911,645570,141.1
,"Vermont","50","2021","2021","Codes for special purposes","U00-U99",331,645570,51.3
,"Vermont","50","2021","2021","External causes of morbidity and mortality","V01-Y89",1017,645570,157.5
,"Vermont","50","2022","2022","Certain infectious and parasitic diseases","A00-B99",519,647064,80.2
,"Vermont","50","2022","2022","Neoplasms","C00-D48",1778,647064,274.8
,"Vermont","50","2022","2022","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",303,647064,46.8
,"Vermont","50","2022","2022","Endocrine, nutritional and metabolic diseases","E00-E89",1833,647064,283.3
,"Vermont","50","2022","2022","Mental and behavioural disorders","F01-F99",2515,647064,388.7
,"Vermont","50","2022","2022","Diseases of the nervous system","G00-G98",1046,647064,161.7
,"Vermont","50","2022","2022","Diseases of the eye and adnexa","H00-H59",11,647064,Unreliable
,"Vermont","50","2022","2022","Diseases of the circulatory system","I00-I99",4027,647064,622.3
,"Vermont","50","2022","2022","Diseases of the respiratory system","J00-J98",1999,647064,308.9
,"Vermont","50","2022","2022","Diseases of the digestive system","K00-K92",713,647064,110.2
,"Vermont","50","2022","2022","Diseases of the skin and subcutaneous tissue","L00-L98",90,647064,13.9
,"Vermont","50","2022","2022","Diseases of the musculoskeletal system and connective tissue","M00-M99",336,647064,51.9
,"Vermont","50","2022","2022","Diseases of the genitourinary system","N00-N99",655,647064,101.2
