"Notes","Year","Year Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MCD - ICD-10 113 Cause List","MCD - ICD-10 113 Cause List Code",Deaths,Population,Crude Rate
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Atherosclerosis (I70)","GR113-071",767,334914895,0.2
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other diseases of circulatory system (I71-I78)","GR113-072",1269,334914895,0.4
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Aortic aneurysm and dissection (I71)","GR113-073",134,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other diseases of arteries, arterioles and capillaries (I72-I78)","GR113-074",1145,334914895,0.3
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other disorders of circulatory system (I80-I99)","GR113-075",1191,334914895,0.4
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Influenza and pneumonia (J09-J18)","GR113-076",5135,334914895,1.5
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Influenza (J09-J11)","GR113-077",184,334914895,0.1
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Pneumonia (J12-J18)","GR113-078",4952,334914895,1.5
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other acute lower respiratory infections (J20-J22,U04)","GR113-079",31,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Acute bronchitis and bronchiolitis (J20-J21)","GR113-080",14,334914895,Unreliable
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other and unspecified acute lower respiratory infections (J22,U04)","GR113-081",17,334914895,Unreliable
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Chronic lower respiratory diseases (J40-J47)","GR113-082",4487,334914895,1.3
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Bronchitis, chronic and unspecified (J40-J42)","GR113-083",24,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Emphysema (J43)","GR113-084",303,334914895,0.1
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Asthma (J45-J46)","GR113-085",277,334914895,0.1
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other chronic lower respiratory diseases (J44,J47)","GR113-086",3918,334914895,1.2
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Pneumoconioses and chemical effects (J60-J66,J68,U07.0)","GR113-087",22,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Pneumonitis due to solids and liquids (J69)","GR113-088",3341,334914895,1.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)","GR113-089",7948,334914895,2.4
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Peptic ulcer (K25-K28)","GR113-090",164,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Hernia (K40-K46)","GR113-092",55,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Chronic liver disease and cirrhosis (K70,K73-K74)","GR113-093",301,334914895,0.1
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Alcoholic liver disease (K70)","GR113-094",65,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other chronic liver disease and cirrhosis (K73-K74)","GR113-095",237,334914895,0.1
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Cholelithiasis and other disorders of gallbladder (K80-K82)","GR113-096",76,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","GR113-097",5392,334914895,1.6
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)","GR113-098",57,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Renal failure (N17-N19)","GR113-100",5356,334914895,1.6
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Infections of kidney (N10-N12,N13.6,N15.1)","GR113-102",106,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Hyperplasia of prostate (N40)","GR113-103",336,334914895,0.1
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109",94,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","GR113-110",26763,334914895,8.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","All other diseases (Residual) ","GR113-111",92749,334914895,27.7
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Accidents (unintentional injuries) (V01-X59,Y85-Y86)","GR113-112",1165,334914895,0.3
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Nontransport accidents (W00-X59,Y86)","GR113-117",1157,334914895,0.3
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Falls (W00-W19)","GR113-118",401,334914895,0.1
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123",757,334914895,0.2
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Complications of medical and surgical care (Y40-Y84,Y88)","GR113-135",43,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Enterocolitis due to Clostridium difficile (A04.7)","GR113-136",72,334914895,0.0
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Other contributing conditions (O08,S,T)","GR113-137",2831,334914895,0.8
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","COVID-19 (U07.1)","GR113-138",385,334914895,0.1
,"2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99","Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.","GR113-999",1819,334914895,0.5
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Certain other intestinal infections (A04,A07-A09)","GR113-003",265,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Tuberculosis (A16-A19)","GR113-004",21,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Respiratory tuberculosis (A16)","GR113-005",11,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other tuberculosis (A17-A19)","GR113-006",10,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Septicemia (A40-A41)","GR113-010",4743,334914895,1.4
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Viral hepatitis (B15-B19)","GR113-015",135,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Human immunodeficiency virus (HIV) disease (B20-B24)","GR113-016",60,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1,U09.9)","GR113-018",1713,334914895,0.5
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms (C00-C97)","GR113-019",5361,334914895,1.6
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)","GR113-020",70,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of esophagus (C15)","GR113-021",51,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of stomach (C16)","GR113-022",36,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms of colon, rectum and anus (C18-C21)","GR113-023",435,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms of liver and intrahepatic bile ducts (C22)","GR113-024",60,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of pancreas (C25)","GR113-025",68,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of larynx (C32)","GR113-026",25,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms of trachea, bronchus and lung (C33-C34)","GR113-027",316,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant melanoma of skin (C43)","GR113-028",132,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of breast (C50)","GR113-029",940,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of cervix uteri (C53)","GR113-030",28,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)","GR113-031",87,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of ovary (C56)","GR113-032",44,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of prostate (C61)","GR113-033",1233,334914895,0.4
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms of kidney and renal pelvis (C64-C65)","GR113-034",180,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasm of bladder (C67)","GR113-035",330,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)","GR113-036",58,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037",748,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Hodgkin disease (C81)","GR113-038",22,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Non-Hodgkin lymphoma (C82-C85)","GR113-039",249,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Leukemia (C91-C95)","GR113-040",331,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Multiple myeloma and immunoproliferative neoplasms (C88,C90)","GR113-041",156,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043",938,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)","GR113-044",557,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Anemias (D50-D64)","GR113-045",2744,334914895,0.8
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Diabetes mellitus (E10-E14)","GR113-046",13978,334914895,4.2
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Nutritional deficiencies (E40-E64)","GR113-047",8995,334914895,2.7
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Malnutrition (E40-E46)","GR113-048",8652,334914895,2.6
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other nutritional deficiencies (E50-E64)","GR113-049",373,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Meningitis (G00,G03)","GR113-050",489,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Parkinson disease (G20-G21)","GR113-051",32779,334914895,9.8
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Alzheimer disease (G30)","GR113-052",84060,334914895,25.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Major cardiovascular diseases (I00-I78)","GR113-053",72739,334914895,21.7
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054",48616,334914895,14.5
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)","GR113-055",143,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Hypertensive heart disease (I11)","GR113-056",2108,334914895,0.6
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Hypertensive heart and renal disease (I13)","GR113-057",565,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Ischemic heart diseases (I20-I25)","GR113-058",11689,334914895,3.5
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Acute myocardial infarction (I21-I22)","GR113-059",1130,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other acute ischemic heart diseases (I24)","GR113-060",101,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other forms of chronic ischemic heart disease (I20,I25)","GR113-061",10694,334914895,3.2
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Atherosclerotic cardiovascular disease, so described (I25.0)","GR113-062",1023,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)","GR113-063",9716,334914895,2.9
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other heart diseases (I26-I51)","GR113-064",39403,334914895,11.8
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Acute and subacute endocarditis (I33)","GR113-065",29,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Diseases of pericardium and acute myocarditis (I30-I31,I40)","GR113-066",40,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Heart failure (I50)","GR113-067",10183,334914895,3.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068",32743,334914895,9.8
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Essential hypertension and hypertensive renal disease (I10,I12,I15)","GR113-069",32482,334914895,9.7
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Cerebrovascular diseases (I60-I69)","GR113-070",8613,334914895,2.6
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Atherosclerosis (I70)","GR113-071",1041,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other diseases of circulatory system (I71-I78)","GR113-072",2052,334914895,0.6
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Aortic aneurysm and dissection (I71)","GR113-073",260,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other diseases of arteries, arterioles and capillaries (I72-I78)","GR113-074",1806,334914895,0.5
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other disorders of circulatory system (I80-I99)","GR113-075",1846,334914895,0.6
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Influenza and pneumonia (J09-J18)","GR113-076",6094,334914895,1.8
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Influenza (J09-J11)","GR113-077",297,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Pneumonia (J12-J18)","GR113-078",5800,334914895,1.7
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other acute lower respiratory infections (J20-J22,U04)","GR113-079",41,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Acute bronchitis and bronchiolitis (J20-J21)","GR113-080",13,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other and unspecified acute lower respiratory infections (J22,U04)","GR113-081",28,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Chronic lower respiratory diseases (J40-J47)","GR113-082",7574,334914895,2.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Bronchitis, chronic and unspecified (J40-J42)","GR113-083",62,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Emphysema (J43)","GR113-084",477,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Asthma (J45-J46)","GR113-085",671,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other chronic lower respiratory diseases (J44,J47)","GR113-086",6442,334914895,1.9
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Pneumoconioses and chemical effects (J60-J66,J68,U07.0)","GR113-087",34,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Pneumonitis due to solids and liquids (J69)","GR113-088",5640,334914895,1.7
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)","GR113-089",17830,334914895,5.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Peptic ulcer (K25-K28)","GR113-090",142,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Hernia (K40-K46)","GR113-092",121,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Chronic liver disease and cirrhosis (K70,K73-K74)","GR113-093",586,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Alcoholic liver disease (K70)","GR113-094",124,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other chronic liver disease and cirrhosis (K73-K74)","GR113-095",463,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Cholelithiasis and other disorders of gallbladder (K80-K82)","GR113-096",117,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","GR113-097",7811,334914895,2.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)","GR113-098",75,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)","GR113-099",10,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Renal failure (N17-N19)","GR113-100",7756,334914895,2.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Infections of kidney (N10-N12,N13.6,N15.1)","GR113-102",104,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Hyperplasia of prostate (N40)","GR113-103",887,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Certain conditions originating in the perinatal period (P00-P96)","GR113-108",80,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109",347,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","GR113-110",39449,334914895,11.8
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","All other diseases (Residual) ","GR113-111",122659,334914895,36.6
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Accidents (unintentional injuries) (V01-X59,Y85-Y86)","GR113-112",1712,334914895,0.5
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Nontransport accidents (W00-X59,Y86)","GR113-117",1704,334914895,0.5
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Falls (W00-W19)","GR113-118",496,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122",15,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123",1187,334914895,0.4
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Complications of medical and surgical care (Y40-Y84,Y88)","GR113-135",142,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Enterocolitis due to Clostridium difficile (A04.7)","GR113-136",141,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Other contributing conditions (O08,S,T)","GR113-137",4472,334914895,1.3
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","COVID-19 (U07.1)","GR113-138",603,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98","Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.","GR113-999",3029,334914895,0.9
,"2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H57","Major cardiovascular diseases (I00-I78)","GR113-053",21,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H57","Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054",16,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H57","Other heart diseases (I26-I51)","GR113-064",16,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H57","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068",15,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H57","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","GR113-110",24,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H57","All other diseases (Residual) ","GR113-111",53,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Septicemia (A40-A41)","GR113-010",26,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1,U09.9)","GR113-018",13,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Diabetes mellitus (E10-E14)","GR113-046",15,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Meningitis (G00,G03)","GR113-050",22,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Major cardiovascular diseases (I00-I78)","GR113-053",40,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054",25,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Other heart diseases (I26-I51)","GR113-064",23,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Heart failure (I50)","GR113-067",10,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068",17,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Essential hypertension and hypertensive renal disease (I10,I12,I15)","GR113-069",14,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Cerebrovascular diseases (I60-I69)","GR113-070",12,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)","GR113-089",17,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","GR113-110",21,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H93","All other diseases (Residual) ","GR113-111",93,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Salmonella infections (A01-A02)","GR113-001",10,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Certain other intestinal infections (A04,A07-A09)","GR113-003",839,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Tuberculosis (A16-A19)","GR113-004",90,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Respiratory tuberculosis (A16)","GR113-005",67,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other tuberculosis (A17-A19)","GR113-006",23,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Septicemia (A40-A41)","GR113-010",17238,334914895,5.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Syphilis (A50-A53)","GR113-011",18,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Viral hepatitis (B15-B19)","GR113-015",1046,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Human immunodeficiency virus (HIV) disease (B20-B24)","GR113-016",466,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1,U09.9)","GR113-018",7022,334914895,2.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms (C00-C97)","GR113-019",22654,334914895,6.8
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)","GR113-020",546,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of esophagus (C15)","GR113-021",338,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of stomach (C16)","GR113-022",204,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms of colon, rectum and anus (C18-C21)","GR113-023",2002,334914895,0.6
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms of liver and intrahepatic bile ducts (C22)","GR113-024",487,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of pancreas (C25)","GR113-025",549,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of larynx (C32)","GR113-026",211,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms of trachea, bronchus and lung (C33-C34)","GR113-027",2724,334914895,0.8
