"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Maryland"	"24"	"2009"	"2009"	653	3824540	17.073948762	15.764364479	18.383533046	0.668155247	17.168624413	15.836538711	18.500710116	0.679635563	0.080575007%
	"Maryland"	"24"	"2010"	"2010"	719	3863228	18.611378878	17.250967748	19.971790008	0.694087311	18.514960930	17.143346774	19.886575087	0.699803141	0.088718882%
	"Maryland"	"24"	"2011"	"2011"	715	3919812	18.240670726	16.903632407	19.577709045	0.682162408	17.973887832	16.635295282	19.312480382	0.682955383	0.088225314%
	"Maryland"	"24"	"2012"	"2012"	744	3973023	18.726294814	17.380677830	20.071911797	0.686539277	17.986093676	16.670596073	19.301591279	0.671172246	0.091803683%
	"Maryland"	"24"	"2013"	"2013"	762	4020213	18.954219590	17.608407289	20.300031891	0.686638929	18.140148204	16.829739896	19.450556513	0.668575668	0.094024740%
	"Maryland"	"24"	"2014"	"2014"	759	4063648	18.677798865	17.348995015	20.006602714	0.677961148	17.572026138	16.298450152	18.845602125	0.649783666	0.093654564%
	"Maryland"	"24"	"2015"	"2015"	807	4104053	19.663488751	18.306801081	21.020176421	0.692187587	17.995301494	16.730688019	19.259914969	0.645210957	0.099577382%
	"Maryland"	"24"	"2016"	"2016"	783	4120858	19.000897386	17.669985502	20.331809270	0.679036675	17.315618979	16.079347374	18.551890584	0.630750819	0.096615973%
	"Maryland"	"24"	"2017"	"2017"	802	4163983	19.260405242	17.927392478	20.593418005	0.680108553	17.283374490	16.064816561	18.501932418	0.621713229	0.098960422%
	"Maryland"	"24"	"2018"	"2018"	844	4171210	20.233936915	18.868834485	21.599039345	0.696480831	17.686531452	16.473416413	18.899646492	0.618936244	0.104142888%
	"Maryland"	"24"	"2019"	"2019"	855	4184844	20.430869108	19.061375986	21.800362230	0.698720981	17.508384225	16.316669348	18.700099103	0.608017795	0.105500201%
	"Maryland"	"24"	"2020"	"2020"	877	4201500	20.873497560	19.491995617	22.254999504	0.704847930	17.544630439	16.365271564	18.723989313	0.601713712	0.108214826%
"Total"	"Maryland"	"24"			15268	84902583	17.982962898	17.697712510	18.268213286	0.145535912	17.613993521	17.332086091	17.895900952	0.143830322	1.883949779%
	"Massachusetts"	"25"	"1999"	"1999"	743	4254699	17.463044977	16.207357286	18.718732668	0.640656985	17.094201511	15.862675706	18.325727317	0.628329492	0.091680291%
	"Massachusetts"	"25"	"2000"	"2000"	793	4269705	18.572711698	17.280020490	19.865402906	0.659536331	18.094177720	16.832536320	19.355819122	0.643694592	0.097849894%
	"Massachusetts"	"25"	"2001"	"2001"	761	4297859	17.706490604	16.448445429	18.964535778	0.641859783	17.192772965	15.968833272	18.416712658	0.624459027	0.093901348%
	"Massachusetts"	"25"	"2002"	"2002"	800	4311755	18.553929896	17.268208151	19.839651642	0.655980482	17.853502229	16.613281352	19.093723107	0.632765754	0.098713638%
	"Massachusetts"	"25"	"2003"	"2003"	804	4316211	18.627448936	17.339847571	19.915050301	0.656939472	17.884886369	16.644783737	19.124989001	0.632705425	0.099207206%
	"Massachusetts"	"25"	"2004"	"2004"	790	4315076	18.307904658	17.031227266	19.584582050	0.651366016	17.395382164	16.177067666	18.613696662	0.621589029	0.097479717%
	"Massachusetts"	"25"	"2005"	"2005"	832	4315599	19.278899638	17.968883485	20.588915791	0.668375588	18.142482488	16.903135090	19.381829886	0.632320101	0.102662183%
	"Massachusetts"	"25"	"2006"	"2006"	812	4322737	18.784395165	17.492357207	20.076433122	0.659203040	17.573941341	16.356910223	18.790972459	0.620934244	0.100194342%
	"Massachusetts"	"25"	"2007"	"2007"	875	4342902	20.147818210	18.812821890	21.482814530	0.681120571	18.720519325	17.470106065	19.970932586	0.637965949	0.107968041%
	"Massachusetts"	"25"	"2008"	"2008"	848	4377614	19.371283078	18.067466398	20.675099758	0.665212592	17.901100208	16.686794097	19.115406318	0.619543934	0.104636456%
	"Massachusetts"	"25"	"2009"	"2009"	831	4419707	18.802151364	17.523762132	20.080540597	0.652239404	16.973000904	15.807078864	18.138922944	0.594858184	0.102538791%
	"Massachusetts"	"25"	"2010"	"2010"	848	4450818	19.052677508	17.770305110	20.335049906	0.654271632	17.275053863	16.099805401	18.450302326	0.599616562	0.104636456%
	"Massachusetts"	"25"	"2011"	"2011"	897	4502934	19.920345268	18.616708169	21.223982368	0.665120969	17.884443557	16.698117774	19.070769340	0.605268257	0.110682667%
	"Massachusetts"	"25"	"2012"	"2012"	881	4559168	19.323701167	18.047678380	20.599723953	0.651032034	17.134247945	15.986907504	18.281588386	0.585377776	0.108708394%
	"Massachusetts"	"25"	"2013"	"2013"	901	4608007	19.552921686	18.276173244	20.829670128	0.651402266	17.204104697	16.061111183	18.347098211	0.583159956	0.111176235%
	"Massachusetts"	"25"	"2014"	"2014"	911	4656280	19.564974615	18.294470220	20.835479010	0.648216528	17.043628946	15.917208578	18.170049313	0.574704269	0.112410155%
	"Massachusetts"	"25"	"2015"	"2015"	943	4706310	20.036929144	18.758044457	21.315813831	0.652492187	17.452295053	16.318115174	18.586474932	0.578663204	0.116358701%
	"Massachusetts"	"25"	"2016"	"2016"	989	4729426	20.911628599	19.608324436	22.214932763	0.664951104	18.050375670	16.903449061	19.197302279	0.585166637	0.122034735%
	"Massachusetts"	"25"	"2017"	"2017"	1003	4789465	20.941796213	19.645752845	22.237839581	0.661246616	17.702375693	16.585589443	18.819161944	0.569788903	0.123762224%
	"Massachusetts"	"25"	"2018"	"2018"	1002	4833363	20.730907238	19.447275286	22.014539190	0.654914261	17.510728809	16.408112625	18.613344993	0.562559278	0.123638831%
	"Massachusetts"	"25"	"2019"	"2019"	1057	4848982	21.798389848	20.484245737	23.112533958	0.670481689	18.056651484	16.950428077	19.162874891	0.564399697	0.130425394%
	"Massachusetts"	"25"	"2020"	"2020"	1034	4868179	21.239974947	19.945332619	22.534617276	0.660531800	17.420270934	16.339925775	18.500616093	0.551196510	0.127587377%
"Total"	"Massachusetts"	"25"			19355	99096796	19.531408462	19.256243555	19.806573370	0.140390259	17.613124859	17.363311745	17.862937974	0.127455671	2.388253077%
	"Michigan"	"26"	"1999"	"1999"	1038	6377862	16.275046403	15.284945104	17.265147701	0.505153724	16.689182015	15.673487045	17.704876984	0.518211719	0.128080945%
	"Michigan"	"26"	"2000"	"2000"	1054	6410540	16.441672620	15.449055498	17.434289743	0.506437307	16.784039075	15.770451002	17.797627148	0.517136772	0.130055218%
	"Michigan"	"26"	"2001"	"2001"	1047	6442351	16.251831047	15.267400619	17.236261476	0.502260423	16.448279798	15.451474556	17.445085040	0.508574103	0.129191474%
	"Michigan"	"26"	"2002"	"2002"	1093	6462820	16.912121953	15.909484111	17.914759795	0.511549919	16.898672326	15.895670953	17.901673698	0.511735394	0.134867508%
	"Michigan"	"26"	"2003"	"2003"	1104	6488891	17.013693095	16.010071196	18.017314994	0.512051989	16.745020319	15.755315563	17.734725075	0.504951406	0.136224820%
	"Michigan"	"26"	"2004"	"2004"	1112	6514601	17.069349297	16.066072789	18.072625805	0.511875770	16.671349893	15.689010617	17.653689170	0.501193508	0.137211957%
	"Michigan"	"26"	"2005"	"2005"	1163	6537234	17.790398814	16.767925698	18.812871930	0.521669957	17.160212624	16.170174369	18.150250879	0.505121559	0.143504951%
	"Michigan"	"26"	"2006"	"2006"	1250	6556992	19.063619416	18.006786274	20.120452557	0.539200583	18.088849077	17.081240711	19.096457444	0.514085901	0.154240059%
	"Michigan"	"26"	"2007"	"2007"	1320	6563839	20.110182471	19.025293943	21.195070999	0.553514555	18.858321472	17.835212255	19.881430689	0.521994498	0.162877503%
	"Michigan"	"26"	"2008"	"2008"	1276	6557651	19.458187086	18.390526750	20.525847422	0.544724661	17.977344120	16.984789102	18.969899138	0.506405621	0.157448252%
	"Michigan"	"26"	"2009"	"2009"	1379	6556201	21.033522310	19.923361365	22.143683254	0.566408645	19.017653876	18.005696980	20.029610772	0.516304539	0.170157633%
	"Michigan"	"26"	"2010"	"2010"	1309	6565683	19.936996654	18.856941374	21.017051933	0.551048612	17.846228709	16.869713362	18.822744055	0.498222116	0.161520190%
	"Michigan"	"26"	"2011"	"2011"	1297	6587292	19.689426247	18.617859707	20.760992787	0.546717623	17.212287883	16.264888153	18.159687612	0.483367209	0.160039485%
	"Michigan"	"26"	"2012"	"2012"	1384	6617815	20.913247046	19.811429982	22.015064110	0.562151563	18.146811852	17.177199199	19.116424504	0.494700333	0.170774594%
	"Michigan"	"26"	"2013"	"2013"	1442	6645517	21.698838480	20.578859355	22.818817606	0.571417921	18.510925894	17.540419771	19.481432016	0.495156185	0.177931332%
	"Michigan"	"26"	"2014"	"2014"	1436	6682428	21.489195245	20.377722025	22.600668464	0.567078173	18.030571784	17.082825052	18.978318515	0.483544251	0.177190980%
	"Michigan"	"26"	"2015"	"2015"	1516	6727854	22.533188146	21.398885060	23.667491232	0.578726064	18.697476410	17.738346472	19.656606347	0.489352009	0.187062344%
	"Michigan"	"26"	"2016"	"2016"	1542	6761598	22.805259940	21.666980448	23.943539432	0.580754843	18.872309135	17.911995851	19.832622419	0.489955757	0.190270537%
	"Michigan"	"26"	"2017"	"2017"	1661	6814855	24.373225843	23.201072939	25.545378747	0.598037196	19.840292489	18.867434490	20.813150488	0.496356122	0.204954191%
	"Michigan"	"26"	"2018"	"2018"	1599	6869308	23.277453857	22.136502015	24.418405699	0.582118287	18.640849329	17.710791146	19.570907513	0.474519482	0.197303884%
	"Michigan"	"26"	"2019"	"2019"	1657	6897401	24.023541621	22.866812019	25.180271223	0.590168164	18.895277367	17.968268289	19.822286444	0.472963815	0.204460623%
	"Michigan"	"26"	"2020"	"2020"	1698	6911877	24.566409385	23.397908856	25.734909914	0.596173739	19.184004261	18.253628454	20.114380067	0.474681534	0.209519696%
"Total"	"Michigan"	"26"			29377	145550610	20.183357528	19.952552235	20.414162820	0.117757802	18.064192455	17.856277735	18.272107176	0.106078939	3.624888176%
	"Minnesota"	"27"	"1999"	"1999"	501	3130423	16.004226905	14.602795296	17.405658513	0.715016127	16.233480790	14.808398419	17.658563161	0.727082842	0.061819416%
	"Minnesota"	"27"	"2000"	"2000"	512	3162151	16.191510146	14.788992135	17.594028157	0.715570414	16.456676258	15.027627967	17.885724550	0.729106271	0.063176728%
	"Minnesota"	"27"	"2001"	"2001"	485	3205091	15.132175654	13.785426920	16.478924388	0.687116701	15.363803738	13.992186559	16.735420916	0.699804683	0.059845143%
	"Minnesota"	"27"	"2002"	"2002"	527	3233637	16.297438457	14.905980421	17.688896494	0.709927570	16.451530473	15.042159681	17.860901266	0.719066731	0.065027609%
	"Minnesota"	"27"	"2003"	"2003"	508	3261219	15.576997436	14.222407129	16.931587743	0.691117504	15.512597253	14.157610498	16.867584008	0.691319773	0.062683160%
	"Minnesota"	"27"	"2004"	"2004"	511	3291854	15.523167188	14.177226394	16.869107982	0.686704487	15.350730293	14.012584834	16.688875753	0.682727275	0.063053336%
	"Minnesota"	"27"	"2005"	"2005"	561	3323656	16.879003122	15.482244264	18.275761980	0.712632070	16.542932754	15.165602565	17.920262943	0.702719484	0.069222939%
	"Minnesota"	"27"	"2006"	"2006"	565	3363495	16.798003267	15.412876542	18.183129993	0.706697309	16.416807764	15.053258677	17.780356852	0.695688310	0.069716507%
	"Minnesota"	"27"	"2007"	"2007"	548	3409587	16.072327822	14.726639219	17.418016424	0.686575818	15.618664016	14.299719313	16.937608719	0.672930971	0.067618842%
	"Minnesota"	"27"	"2008"	"2008"	592	3450601	17.156431590	15.774386600	18.538476579	0.705124995	16.492777475	15.152084240	17.833470711	0.684027161	0.073048092%
	"Minnesota"	"27"	"2009"	"2009"	596	3488898	17.082757937	15.711273359	18.454242515	0.699737030	16.101164598	14.794368269	17.407960928	0.666732821	0.073541660%
	"Minnesota"	"27"	"2010"	"2010"	627	3517063	17.827374716	16.431939451	19.222809980	0.711956768	16.766371911	15.437994253	18.094749570	0.677743703	0.077366814%
	"Minnesota"	"27"	"2011"	"2011"	617	3562989	17.316921270	15.950501391	18.683341150	0.697153000	16.101688968	14.813203123	17.390174812	0.657390737	0.076132893%
	"Minnesota"	"27"	"2012"	"2012"	600	3596615	16.682352712	15.347486485	18.017218939	0.681054198	15.152422870	13.921825808	16.383019932	0.627855644	0.074035228%
	"Minnesota"	"27"	"2013"	"2013"	682	3634185	18.766243325	17.357793997	20.174692654	0.718596596	16.777143190	15.497536575	18.056749804	0.652860518	0.084153376%
	"Minnesota"	"27"	"2014"	"2014"	672	3667858	18.321319964	16.936069851	19.706570077	0.706760262	16.347639564	15.091193920	17.604085208	0.641043696	0.082919456%
	"Minnesota"	"27"	"2015"	"2015"	728	3698909	19.681479052	18.251768528	21.111189576	0.729444145	17.349792738	16.068069949	18.631515526	0.653940198	0.089829410%
	"Minnesota"	"27"	"2016"	"2016"	735	3724077	19.736434021	18.309574923	21.163293120	0.727989336	17.220588145	15.952488708	18.488687582	0.646989509	0.090693155%
	"Minnesota"	"27"	"2017"	"2017"	777	3772561	20.596088440	19.147882548	22.044294331	0.738880557	17.787706569	16.514328641	19.061084498	0.649682617	0.095875621%
	"Minnesota"	"27"	"2018"	"2018"	697	3806928	18.308725566	16.949480399	19.667970732	0.693492432	15.418773420	14.254606037	16.582940803	0.593962951	0.086004257%
	"Minnesota"	"27"	"2019"	"2019"	782	3838357	20.373300347	18.945346790	21.801253904	0.728547733	16.993616672	15.781054216	18.206179128	0.618654314	0.096492581%
	"Minnesota"	"27"	"2020"	"2020"	811	3862286	20.997927134	19.552746715	22.443107553	0.737336948	17.198605110	15.993705525	18.403504696	0.614744687	0.100070950%
"Total"	"Minnesota"	"27"			13634	77002440	17.705932435	17.408722564	18.003142306	0.151637689	16.384593278	16.107439758	16.661746798	0.141404857	1.682327174%
	"Mississippi"	"28"	"1999"	"1999"	330	1742845	18.934558151	16.891624432	20.977491869	1.042313122	18.931964330	16.887717695	20.976210964	1.042982977	0.040719376%
	"Mississippi"	"28"	"2000"	"2000"	321	1758497	18.254225057	16.257276139	20.251173975	1.018851489	18.282123978	16.280407592	20.283840364	1.021283870	0.039608847%
	"Mississippi"	"28"	"2001"	"2001"	299	1768333	16.908580002	14.991997080	18.825162923	0.977848429	16.949231617	15.026209468	18.872253766	0.981133749	0.036894222%
	"Mississippi"	"28"	"2002"	"2002"	330	1778277	18.557288881	16.555060423	20.559517340	1.021545132	18.388292703	16.401295813	20.375289594	1.013773924	0.040719376%
	"Mississippi"	"28"	"2003"	"2003"	333	1790444	18.598738637	16.601097623	20.596379651	1.019204599	18.341991894	16.367458575	20.316525214	1.007414959	0.041089552%
	"Mississippi"	"28"	"2004"	"2004"	308	1810035	17.016245542	15.115848014	18.916643070	0.969590576	16.669447056	14.801634044	18.537260067	0.952965822	0.038004751%
	"Mississippi"	"28"	"2005"	"2005"	306	1831734	16.705482346	14.833704176	18.577260516	0.954988862	16.399093841	14.554613960	18.243573722	0.941061164	0.037757966%
	"Mississippi"	"28"	"2006"	"2006"	372	1841912	20.196404606	18.144020399	22.248788812	1.047134799	19.867761560	17.838988607	21.896534514	1.035088241	0.045901842%
	"Mississippi"	"28"	"2007"	"2007"	336	1862895	18.036443278	16.107864724	19.965021831	0.983968650	17.376878707	15.507408860	19.246348555	0.953811147	0.041459728%
	"Mississippi"	"28"	"2008"	"2008"	354	1882237	18.807408419	16.848187559	20.766629279	0.999602480	18.055643146	16.160176735	19.951109557	0.967074699	0.043680785%
	"Mississippi"	"28"	"2009"	"2009"	368	1895477	19.414638110	17.431004484	21.398271735	1.012057972	18.449517902	16.548295879	20.350739925	0.970011236	0.045408273%
	"Mississippi"	"28"	"2010"	"2010"	375	1906908	19.665343058	17.674935718	21.655750398	1.015513949	18.649277281	16.744978041	20.553576521	0.971581245	0.046272018%
	"Mississippi"	"28"	"2011"	"2011"	380	1918698	19.805096998	17.813776122	21.796417875	1.015980039	18.408927506	16.538104864	20.279750147	0.954501348	0.046888978%
	"Mississippi"	"28"	"2012"	"2012"	459	1928472	23.801227085	21.623772647	25.978681524	1.110946142	22.141639441	20.091602887	24.191675995	1.045937018	0.056636950%
	"Mississippi"	"28"	"2013"	"2013"	410	1939980	21.134238497	19.088497036	23.179979958	1.043745643	19.285551352	17.395024193	21.176078511	0.964554673	0.050590739%
	"Mississippi"	"28"	"2014"	"2014"	422	1951710	21.622064753	19.559075292	23.685054215	1.052545644	19.148595632	17.295540488	21.001650776	0.945436298	0.052071444%
	"Mississippi"	"28"	"2015"	"2015"	466	1961991	23.751383161	21.594870468	25.907895855	1.100261578	21.204678614	19.248898920	23.160458308	0.997846783	0.057500694%
	"Mississippi"	"28"	"2016"	"2016"	448	1971521	22.723572308	20.619340065	24.827804551	1.073587879	19.817867685	17.952898276	21.682837095	0.951515005	0.055279637%
	"Mississippi"	"28"	"2017"	"2017"	477	1978153	24.113402755	21.949412096	26.277393414	1.104076867	20.526085605	18.654589402	22.397581809	0.954845002	0.058858007%
	"Mississippi"	"28"	"2018"	"2018"	450	1988465	22.630521533	20.539568022	24.721475044	1.066813016	18.868195857	17.096219253	20.640172462	0.904069696	0.055526421%
	"Mississippi"	"28"	"2019"	"2019"	437	1994145	21.914153685	19.859493260	23.968814109	1.048296135	18.448227138	16.685409984	20.211044292	0.899396507	0.053922325%
	"Mississippi"	"28"	"2020"	"2020"	483	1994136	24.221016019	22.060911016	26.381121023	1.102094389	19.681317663	17.899578598	21.463056729	0.909050544	0.059598359%
"Total"	"Mississippi"	"28"			8464	41496865	20.396721535	19.962182685	20.831260386	0.221703495	18.860429225	18.455718015	19.265140435	0.206485311	1.044390289%
	"Missouri"	"29"	"1999"	"1999"	628	3605323	17.418688977	16.056329510	18.781048445	0.695081361	16.523159734	15.229673610	17.816645859	0.659941900	0.077490206%
	"Missouri"	"29"	"2000"	"2000"	653	3631541	17.981347312	16.602164900	19.360529725	0.703664496	17.116914647	15.803194280	18.430635013	0.670265493	0.080575007%
	"Missouri"	"29"	"2001"	"2001"	618	3661945	16.876277497	15.545705155	18.206849839	0.678863440	15.955211618	14.696503800	17.213919437	0.642197867	0.076256285%
	"Missouri"	"29"	"2002"	"2002"	633	3686759	17.169551902	15.831992195	18.507111608	0.682428422	16.157855187	14.898411965	17.417298409	0.642573073	0.078107166%
	"Missouri"	"29"	"2003"	"2003"	653	3712762	17.587984363	16.238973175	18.936995551	0.688271014	16.450508159	15.187664459	17.713351860	0.644308010	0.080575007%
	"Missouri"	"29"	"2004"	"2004"	651	3743139	17.391820074	16.055807299	18.727832849	0.681639171	16.154693405	14.912047991	17.397338819	0.634002762	0.080328223%
	"Missouri"	"29"	"2005"	"2005"	708	3782384	18.718353293	17.339534854	20.097171731	0.703478795	17.428646603	16.142002508	18.715290697	0.656451069	0.087361570%
	"Missouri"	"29"	"2006"	"2006"	724	3830689	18.899994231	17.523265233	20.276723228	0.702412754	17.424047807	16.151293492	18.696802121	0.649364446	0.089335842%
	"Missouri"	"29"	"2007"	"2007"	751	3872841	19.391449326	18.004545416	20.778353236	0.707604036	17.828807056	16.548893833	19.108720278	0.653016950	0.092667428%
	"Missouri"	"29"	"2008"	"2008"	719	3908249	18.396985453	17.052245553	19.741725353	0.686091786	16.775751192	15.543345930	18.008156455	0.628778195	0.088718882%
	"Missouri"	"29"	"2009"	"2009"	751	3946061	19.031636865	17.670467252	20.392806478	0.694474293	17.105585899	15.875143309	18.336028489	0.627776832	0.092667428%
	"Missouri"	"29"	"2010"	"2010"	810	3974227	20.381321953	18.977713706	21.784930200	0.716126657	18.308355343	17.037720562	19.578990123	0.648283051	0.099947558%
	"Missouri"	"29"	"2011"	"2011"	768	4006523	19.168740576	17.813023579	20.524457574	0.691692346	17.035398253	15.819979131	18.250817374	0.620111797	0.094765092%
	"Missouri"	"29"	"2012"	"2012"	789	4024987	19.602547785	18.234724190	20.970371379	0.697869181	17.081401311	15.876500945	18.286301677	0.614745085	0.097356325%
